C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_11_530.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_11_530.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_11_530.jpg, 0, 0, 0, 7.839163E-05
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_11_633.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_11_633.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_11_633.jpg, 0, 0, 0, 7.841746E-05
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_11_748.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_11_748.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_11_748.jpg, 0, 0, 0, 7.842027E-05
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_11_857.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_11_857.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_11_857.jpg, 0, 0, 0, 7.796087E-05
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_11_965.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_11_965.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_11_965.jpg, 0, 0, 0, 8.189568E-05
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_12_084.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_12_084.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_12_084.jpg, 0, 0, 0, 7.770881E-05
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_12_198.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_12_198.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_12_198.jpg, 0, 0, 0, 8.340943E-05
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_12_319.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_12_319.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_12_319.jpg, 0, 0, 0, 7.831759E-05
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_12_419.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_12_419.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_12_419.jpg, 0, 0, 0, 7.845257E-05
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_12_542.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_12_542.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_12_542.jpg, 0, 0, 0, 7.799762E-05
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_12_672.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_12_672.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_12_672.jpg, 0, 0.0801369, 0, 0.03737373
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_12_780.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_12_780.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_12_780.jpg, 0, 0.4031265, 0, 0.4472727
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_12_889.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_12_889.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_12_889.jpg, 0, 0.08328207, 0, 0.6471582
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_12_989.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_12_989.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_12_989.jpg, 0, 0, 0, 0.6322204
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_13_093.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_13_093.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_13_093.jpg, 0, 0, 0, 0.6256606
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_13_226.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_13_226.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_13_226.jpg, -0.0755037, 0.3692217, 0, 0.9756016
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_13_349.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_13_349.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_13_349.jpg, -0.4559394, 0.7496574, 0, 1.82738
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_13_466.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_13_466.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_13_466.jpg, -0.0869655, 1, 0, 3.414244
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_13_573.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_13_573.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_13_573.jpg, 0, 1, 0, 4.586397
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_13_675.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_13_675.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_13_675.jpg, 0, 1, 0, 5.746391
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_13_809.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_13_809.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_13_809.jpg, 0, 1, 0, 7.351621
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_13_909.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_13_909.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_13_909.jpg, -0.3000777, 1, 0, 8.453423
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_14_009.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_14_009.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_14_009.jpg, 0, 1, 0, 9.57252
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_14_110.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_14_110.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_14_110.jpg, 0, 1, 0, 10.68279
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_14_225.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_14_225.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_14_225.jpg, 0, 1, 0, 12.13241
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_14_342.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_14_342.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_14_342.jpg, -0.3500058, 1, 0, 13.05521
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_14_478.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_14_478.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_14_478.jpg, -0.5342721, 1, 0, 14.46083
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_14_568.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_14_568.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_14_568.jpg, -0.2270506, 1, 0, 15.40965
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_14_675.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_14_675.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_14_675.jpg, 0, 1, 0, 16.52034
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_14_783.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_14_783.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_14_783.jpg, -0.3250152, 1, 0, 17.49684
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_14_892.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_14_892.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_14_892.jpg, 0, 1, 0, 18.75097
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_15_000.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_15_000.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_15_000.jpg, 0, 1, 0, 19.76482
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_15_102.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_15_102.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_15_102.jpg, -0.0871704, 1, 0, 20.78323
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_15_221.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_15_221.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_15_221.jpg, 0, 1, 0, 21.98093
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_15_326.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_15_326.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_15_326.jpg, -0.1031061, 1, 0, 23.15818
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_15_426.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_15_426.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_15_426.jpg, -0.4056753, 1, 0, 24.00822
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_15_531.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_15_531.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_15_531.jpg, -0.08994359, 0.9028663, 0, 24.9369
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_15_633.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_15_633.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_15_633.jpg, 0, 0.5936872, 0, 25.51455
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_15_738.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_15_738.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_15_738.jpg, -0.3171606, 0.2765266, 0, 25.69921
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_15_856.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_15_856.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_15_856.jpg, 0, 0, 0, 25.44535
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_15_971.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_15_971.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_15_971.jpg, -0.3457077, 0, 0, 25.07256
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_16_080.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_16_080.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_16_080.jpg, -0.6748374, 0, 0, 24.58425
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_16_192.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_16_192.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_16_192.jpg, -0.3382214, 0, 0, 24.28161
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_16_294.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_16_294.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_16_294.jpg, -0.642959, 0, 0, 23.92493
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_16_426.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_16_426.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_16_426.jpg, -0.2467481, 0, 0, 23.62346
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_16_546.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_16_546.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_16_546.jpg, 0, 0, 0, 23.31258
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_16_666.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_16_666.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_16_666.jpg, 0, 0.1571121, 0, 23.10197
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_16_768.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_16_768.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_16_768.jpg, 0, 0.4631073, 0, 23.316
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_16_898.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_16_898.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_16_898.jpg, 0, 0.8536299, 0, 24.03366
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_17_012.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_17_012.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_17_012.jpg, 0, 1, 0, 25.18058
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_17_113.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_17_113.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_17_113.jpg, 0, 1, 0, 26.13461
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_17_214.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_17_214.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_17_214.jpg, 0, 1, 0, 27.08024
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_17_318.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_17_318.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_17_318.jpg, 0, 1, 0, 28.0163
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_17_434.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_17_434.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_17_434.jpg, -0.3446622, 1, 0, 29.02206
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_17_534.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_17_534.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_17_534.jpg, -0.04096679, 1, 0, 29.93896
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_17_638.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_17_638.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_17_638.jpg, 0, 1, 0, 30.18989
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_17_743.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_17_743.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_17_743.jpg, 0, 1, 0, 30.19021
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_17_859.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_17_859.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_17_859.jpg, 0, 0.6511333, 0, 30.12618
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_17_979.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_17_979.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_17_979.jpg, 0, 0.2909029, 0, 30.03612
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_18_094.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_18_094.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_18_094.jpg, 0, 0, 0, 29.72825
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_18_198.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_18_198.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_18_198.jpg, 0, 0.3145473, 0, 29.65842
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_18_301.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_18_301.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_18_301.jpg, 0, 0.6201819, 0, 29.96534
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_18_424.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_18_424.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_18_424.jpg, -0.1575618, 0.9918267, 0, 30.18341
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_18_552.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_18_552.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_18_552.jpg, 0, 1, 0, 30.19027
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_18_658.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_18_658.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_18_658.jpg, 0, 0.8973061, 0, 30.15727
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_18_758.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_18_758.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_18_758.jpg, 0, 0.594118, 0, 30.11212
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_18_873.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_18_873.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_18_873.jpg, 0, 0.2536198, 0, 29.99177
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_18_983.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_18_983.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_18_983.jpg, -0.3315123, 0, 0, 29.67961
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_19_092.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_19_092.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_19_092.jpg, -0.4534398, 0, 0, 29.05552
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_19_194.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_19_194.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_19_194.jpg, -0.1493055, 0, 0, 28.77437
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_19_301.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_19_301.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_19_301.jpg, 0, 0, 0, 28.46848
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_19_402.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_19_402.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_19_402.jpg, 0, 0, 0, 28.17975
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_19_518.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_19_518.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_19_518.jpg, 0, 0.1331115, 0, 27.88678
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_19_626.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_19_626.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_19_626.jpg, 0, 0.4574904, 0, 28.0595
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_19_733.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_19_733.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_19_733.jpg, 0, 0.7774833, 0, 28.58994
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_19_844.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_19_844.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_19_844.jpg, 0, 1, 0, 29.65366
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_19_959.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_19_959.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_19_959.jpg, 0, 1, 0, 30.18981
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_20_070.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_20_070.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_20_070.jpg, -0.1055802, 1, 0, 30.18645
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_20_179.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_20_179.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_20_179.jpg, -0.2183709, 1, 0, 30.18707
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_20_286.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_20_286.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_20_286.jpg, 0, 1, 0, 30.18969
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_20_389.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_20_389.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_20_389.jpg, 0, 1, 0, 30.19021
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_20_494.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_20_494.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_20_494.jpg, 0, 1, 0, 30.19027
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_20_600.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_20_600.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_20_600.jpg, 0, 1, 0, 30.19031
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_20_707.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_20_707.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_20_707.jpg, -0.3193068, 1, 0, 30.16858
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_20_826.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_20_826.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_20_826.jpg, 0, 1, 0, 30.18879
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_20_945.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_20_945.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_20_945.jpg, 0, 1, 0, 30.1902
C:\Users\Vamsi\Desktop\IMG\center_2021_07_29_12_03_21_058.jpg, C:\Users\Vamsi\Desktop\IMG\left_2021_07_29_12_03_21_058.jpg, C:\Users\Vamsi\Desktop\IMG\right_2021_07_29_12_03_21_058.jpg, 0, 0.6590722, 0, 30.13038
